year,date,rank,team,games,win,loss,draw,win_rate,gb,last10,streak,home,away
2017,20170501,4,SK,26,14,12,0,0.538,4,5승0무5패,1승,8-0-7,6-0-5
2017,20170501,5,넥센,26,13,13,0,0.500,5,8승0무2패,4승,6-0-6,7-0-7
2017,20170501,5,롯데,26,13,13,0,0.500,5,4승0무6패,1승,8-0-6,5-0-7
2017,20170501,7,두산,26,12,13,1,0.480,5.5,5승0무5패,1패,7-1-7,5-0-6
2017,20170501,8,KT,26,12,14,0,0.462,6,2승0무8패,1패,7-0-7,5-0-7
2017,20170501,9,한화,26,10,16,0,0.385,8,3승0무7패,3패,3-0-8,7-0-8
2017,20170501,10,삼성,26,4,20,2,0.167,13,1승1무8패,1패,3-1-8,1-1-12
2017,20170514,1,KIA,38,25,13,0,0.658,0,5승0무5패,1패,12-0-5,13-0-8
2017,20170514,2,LG,37,23,14,0,0.622,1.5,8승0무2패,1승,11-0-6,12-0-8
2017,20170514,3,NC,37,22,14,1,0.611,2,4승0무6패,2패,11-0-6,11-1-8
2017,20170514,4,두산,36,18,17,1,0.514,5.5,6승0무4패,4승,9-1-10,9-0-7
2017,20170514,5,넥센,37,18,18,1,0.500,6,5승1무4패,2승,8-1-9,10-0-9
2017,20170514,5,SK,37,18,18,1,0.500,6,4승1무5패,1승,11-0-10,7-1-8
2017,20170514,7,KT,38,18,20,0,0.474,7,5승0무5패,2승,10-0-10,8-0-10
2017,20170514,8,한화,37,17,20,0,0.459,7.5,6승0무4패,1패,6-0-10,11-0-10
2017,20170514,9,롯데,36,16,20,0,0.444,8,3승0무7패,3패,8-0-11,8-0-9
2017,20170514,10,삼성,37,7,28,2,0.200,16.5,2승0무8패,2패,5-1-14,2-1-14
2017,20170527,1,KIA,49,32,17,0,0.653,0,6승0무4패,1승,16-0-9,16-0-8
2017,20170527,2,NC,48,29,18,1,0.617,2,6승0무4패,1패,13-0-9,16-1-9
2017,20170527,3,두산,46,25,20,1,0.556,5,7승0무3패,1승,11-1-13,14-0-7
2017,20170527,4,LG,47,25,22,0,0.532,6,2승0무8패,4패,13-0-9,12-0-13
2017,20170527,5,넥센,48,24,23,1,0.511,7,5승0무5패,2승,12-1-13,12-0-10
2017,20170527,5,롯데,47,24,23,0,0.511,7,7승0무3패,1패,14-0-11,10-0-12
2017,20170527,7,SK,48,23,24,1,0.489,8,5승0무5패,2승,14-0-12,9-1-12
2017,20170527,8,KT,49,22,27,0,0.449,10,4승0무6패,1패,11-0-12,11-0-15
2017,20170527,9,한화,48,19,29,0,0.396,12.5,2승0무8패,1승,6-0-16,13-0-13
2017,20170527,10,삼성,48,13,33,2,0.283,17.5,5승0무5패,2패,6-1-16,7-1-17
2017,20170609,1,KIA,59,38,21,0,0.644,0,6승0무4패,1패,19-0-10,19-0-11
2017,20170609,2,NC,59,36,22,1,0.621,1.5,7승0무3패,3승,17-0-13,19-1-9
2017,20170609,3,두산,57,32,24,1,0.571,4.5,6승0무4패,3승,14-1-14,18-0-10
2017,20170609,4,LG,57,30,27,0,0.526,7,5승0무5패,3승,16-0-13,14-0-14
2017,20170609,5,SK,59,30,28,1,0.517,7.5,6승0무4패,3패,16-0-14,14-1-14
2017,20170609,6,넥센,59,29,29,1,0.500,8.5,5승0무5패,3승,13-1-16,16-0-13
2017,20170609,7,롯데,58,27,31,0,0.466,10.5,3승0무7패,3패,15-0-14,12-0-17
2017,20170609,8,KT,59,24,35,0,0.407,14,2승0무8패,4패,11-0-17,13-0-18
2017,20170609,9,한화,58,23,35,0,0.397,14.5,4승0무6패,5패,9-0-20,14-0-15
2017,20170609,10,삼성,59,20,37,2,0.351,17,6승0무4패,1승,10-1-18,10-1-19
2017,20170622,1,KIA,69,45,24,0,0.652,0,7승0무3패,2승,23-0-13,22-0-11
2017,20170622,2,NC,70,42,27,1,0.609,3,5승0무5패,1패,19-0-13,23-1-14
2017,20170622,3,SK,70,37,32,1,0.536,8,6승0무4패,1승,20-0-16,17-1-16
2017,20170622,4,두산,67,35,31,1,0.530,8.5,3승0무7패,2패,17-1-17,18-0-14
2017,20170622,5,LG,68,36,32,0,0.529,8.5,6승0무4패,2패,18-0-16,18-0-16
2017,20170622,6,넥센,70,35,34,1,0.507,10,5승0무5패,1패,17-1-18,18-0-16
2017,20170622,7,롯데,69,31,38,0,0.449,14,3승0무7패,1패,17-0-17,14-0-21
2017,20170622,8,한화,69,30,39,0,0.435,15,6승0무4패,1승,12-0-22,18-0-17
2017,20170622,9,삼성,70,26,42,2,0.382,18.5,6승0무4패,2승,13-1-21,13-1-21
2017,20170622,10,KT,70,26,44,0,0.371,19.5,2승0무8패,1승,12-0-22,14-0-22
2017,20170705,1,KIA,80,52,28,0,0.650,0,7승0무3패,1패,26-0-13,26-0-15
2017,20170705,2,NC,79,47,31,1,0.603,4,5승0무5패,4패,24-0-14,23-1-17
2017,20170705,3,SK,81,45,35,1,0.563,7,7승0무3패,1승,26-0-18,19-1-17
2017,20170705,4,넥센,79,41,37,1,0.526,10,6승0무4패,4승,21-1-19,20-0-18
2017,20170705,5,두산,77,39,37,1,0.513,11,4승0무6패,2승,21-1-21,18-0-16
2017,20170705,6,LG,77,38,38,1,0.500,12,2승1무7패,1승,18-0-19,20-1-19
2017,20170705,7,롯데,79,37,41,1,0.474,14,6승1무3패,2패,21-1-17,16-0-24
2017,20170705,8,한화,79,34,44,1,0.436,17,4승1무5패,2패,16-0-23,18-1-21
2017,20170705,9,삼성,81,31,47,3,0.397,20,4승1무5패,2승,17-2-21,14-1-26
2017,20170705,10,KT,80,27,53,0,0.338,25,1승0무9패,5패,12-0-24,15-0-29
2017,20170718,1,KIA,86,58,28,0,0.674,0,9승0무1패,6승,29-0-13,29-0-15
2017,20170718,2,NC,85,49,35,1,0.583,8,2승0무8패,1승,25-0-15,24-1-20
2017,20170718,3,SK,89,48,40,1,0.545,11,4승0무6패,3패,27-0-22,21-1-18
2017,20170718,4,두산,83,43,39,1,0.524,13,6승0무4패,3승,23-1-22,20-0-17
2017,20170718,5,넥센,87,45,41,1,0.523,13,6승0무4패,3패,22-1-20,23-0-21
2017,20170718,6,LG,83,42,40,1,0.512,14,5승0무5패,3승,20-0-20,22-1-20
2017,20170718,7,롯데,87,42,44,1,0.488,16,5승0무5패,1승,23-1-19,19-0-25
2017,20170718,8,한화,86,36,49,1,0.424,21.5,3승0무7패,1패,17-0-26,19-1-23
2017,20170718,9,삼성,89,34,52,3,0.395,24,5승0무5패,2패,18-2-24,16-1-28
2017,20170718,10,KT,85,28,57,0,0.329,29.5,1승0무9패,1패,13-0-27,15-0-30
2017,20170813,1,KIA,105,67,37,1,0.644,0,5승0무5패,1승,35-0-18,32-1-19
2017,20170813,2,두산,106,61,43,2,0.587,6,8승0무2패,2승,30-2-24,31-0-19
2017,20170813,3,NC,108,62,45,1,0.579,6.5,4승0무6패,3패,32-0-19,30-1-26
2017,20170813,4,LG,104,54,49,1,0.524,12.5,4승0무6패,1패,28-0-25,26-1-24
2017,20170813,5,넥센,110,57,52,1,0.523,12.5,4승0무6패,1승,32-1-25,25-0-27
2017,20170813,6,롯데,109,54,53,2,0.505,14.5,7승0무3패,1승,29-2-21,25-0-32
2017,20170813,7,SK,112,55,56,1,0.495,15.5,4승0무6패,1패,32-0-26,23-1-30
2017,20170813,8,한화,106,43,62,1,0.410,24.5,5승0무5패,1패,20-0-31,23-1-31
2017,20170813,9,삼성,110,43,63,4,0.406,25,4승0무6패,1패,23-2-31,20-2-32
2017,20170813,10,KT,106,35,71,0,0.330,33,5승0무5패,1승,17-0-33,18-0-38
2017,20170826,1,KIA,114,70,43,1,0.619,0,4승0무6패,1승,37-0-21,33-1-22
2017,20170826,2,두산,117,69,46,2,0.600,2,8승0무2패,5승,35-2-24,34-0-22
2017,20170826,3,NC,119,67,51,1,0.568,5.5,5승0무5패,1패,35-0-21,32-1-30
2017,20170826,4,롯데,120,64,54,2,0.542,8.5,9승0무1패,6승,34-2-21,30-0-33
2017,20170826,5,넥센,120,61,58,1,0.513,12,4승0무6패,3패,35-1-28,26-0-30
2017,20170826,6,LG,113,57,55,1,0.509,12.5,3승0무7패,3패,31-0-26,26-1-29
2017,20170826,7,SK,121,61,59,1,0.508,12.5,6승0무4패,3승,35-0-28,26-1-31
2017,20170826,8,한화,115,49,65,1,0.430,21.5,6승0무4패,1패,23-0-32,26-1-33
2017,20170826,9,삼성,119,46,69,4,0.400,25,3승0무7패,1승,24-2-34,22-2-35
2017,20170826,10,KT,116,36,80,0,0.310,35.5,1승0무9패,5패,18-0-38,18-0-42
2017,20170908,1,KIA,125,76,48,1,0.613,0,6승0무4패,1승,40-0-22,36-1-26
2017,20170908,2,두산,128,73,52,3,0.584,3.5,4승0무6패,1승,38-3-27,35-0-25
2017,20170908,3,NC,129,73,55,1,0.570,5,6승0무4패,2승,40-0-21,33-1-34
2017,20170908,4,롯데,130,70,58,2,0.547,8,6승0무4패,1승,39-2-23,31-0-35
2017,20170908,5,LG,124,62,59,3,0.512,12.5,5승1무4패,3승,34-0-27,28-3-32
2017,20170908,6,넥센,131,66,63,2,0.512,12.5,4승1무5패,3패,38-2-30,28-0-33
2017,20170908,7,SK,131,66,64,1,0.508,13,5승0무5패,2패,39-0-28,27-1-36
2017,20170908,8,한화,126,53,72,1,0.424,23.5,4승0무6패,1패,26-0-35,27-1-37
2017,20170908,9,삼성,129,49,76,4,0.392,27.5,3승0무7패,1패,25-2-37,24-2-39
2017,20170908,10,KT,127,43,84,0,0.339,34.5,6승0무4패,1패,22-0-40,21-0-44
2017,20170921,1,KIA,135,81,53,1,0.604,0,5승0무5패,2패,43-0-25,38-1-28
2017,20170921,2,두산,138,80,55,3,0.593,1.5,7승0무3패,4승,38-3-29,42-0-26
2017,20170921,3,NC,138,75,61,2,0.551,7,3승1무6패,2패,41-1-26,34-1-35
2017,20170921,4,롯데,139,75,62,2,0.547,7.5,6승0무4패,1패,42-2-25,33-0-37
2017,20170921,5,SK,141,73,67,1,0.521,11,7승0무3패,2승,42-0-29,31-1-38
2017,20170921,6,넥센,140,69,69,2,0.500,14,3승0무7패,2승,39-2-31,30-0-38
2017,20170921,7,LG,135,65,67,3,0.492,15,2승0무8패,3패,37-0-32,28-3-35
2017,20170921,8,한화,135,59,75,1,0.440,22,6승0무4패,1승,29-0-36,30-1-39
2017,20170921,9,삼성,138,53,80,5,0.398,27.5,4승1무5패,1승,27-2-40,26-3-40
2017,20170921,10,KT,137,48,89,0,0.350,34.5,5승0무5패,1패,25-0-42,23-0-47
2018,20180405,1,NC,11,8,3,0,0.727,0,7승0무3패,1패,6-0-2,2-0-1
2018,20180405,2,두산,10,7,3,0,0.700,0.5,7승0무3패,2승,6-0-1,1-0-2
2018,20180405,2,SK,10,7,3,0,0.700,0.5,7승0무3패,1패,4-0-3,3-0-0
2018,20180405,4,넥센,11,7,4,0,0.636,1,6승0무4패,2승,5-0-3,2-0-1
2018,20180405,5,KT,11,6,5,0,0.545,2,5승0무5패,2패,2-0-1,4-0-4
2018,20180405,6,KIA,10,5,5,0,0.500,2.5,5승0무5패,1승,3-0-2,2-0-3
2018,20180405,7,한화,10,4,6,0,0.400,3.5,4승0무6패,2승,2-0-3,2-0-3
2018,20180405,8,삼성,11,4,7,0,0.364,4,3승0무7패,1승,1-0-2,3-0-5
2018,20180405,9,LG,10,3,7,0,0.300,4.5,3승0무7패,2패,2-0-1,1-0-6
2018,20180405,10,롯데,10,1,9,0,0.100,6.5,1승0무9패,2패,1-0-2,0-0-7
2018,20180418,1,두산,20,15,5,0,0.750,0,8승0무2패,1승,9-0-2,6-0-3
2018,20180418,2,SK,20,14,6,0,0.700,1,7승0무3패,5승,8-0-4,6-0-2
2018,20180418,3,한화,20,11,9,0,0.550,4,7승0무3패,1패,7-0-4,4-0-5
2018,20180418,4,KIA,19,10,9,0,0.526,4.5,6승0무4패,2승,8-0-3,2-0-6
2018,20180418,5,NC,21,10,11,0,0.476,5.5,2승0무8패,2승,6-0-5,4-0-6
2018,20180418,5,LG,21,10,11,0,0.476,5.5,6승0무4패,2패,7-0-2,3-0-9
2018,20180418,5,KT,21,10,11,0,0.476,5.5,4승0무6패,5패,3-0-4,7-0-7
2018,20180418,8,넥센,22,9,13,0,0.409,7,2승0무8패,3패,6-0-7,3-0-6
2018,20180418,9,삼성,21,7,14,0,0.333,8.5,3승0무7패,1패,1-0-5,6-0-9
2018,20180418,10,롯데,19,6,13,0,0.316,8.5,5승0무5패,1승,5-0-6,1-0-7
2018,20180501,1,두산,31,22,9,0,0.710,0,6승0무4패,2승,13-0-3,9-0-6
2018,20180501,2,SK,31,21,10,0,0.677,1,6승0무4패,1승,10-0-5,11-0-5
2018,20180501,3,LG,32,18,14,0,0.563,4.5,8승0무2패,2패,12-0-3,6-0-11
2018,20180501,4,한화,30,15,15,0,0.500,6.5,4승0무6패,1승,8-0-7,7-0-8
2018,20180501,5,KT,32,15,17,0,0.469,7.5,5승0무5패,1패,6-0-8,9-0-9
2018,20180501,6,넥센,33,15,18,0,0.455,8,5승0무5패,2승,8-0-9,7-0-9
2018,20180501,7,KIA,29,13,16,0,0.448,8,3승0무7패,3패,9-0-5,4-0-11
2018,20180501,8,롯데,30,13,17,0,0.433,8.5,7승0무3패,2승,10-0-9,3-0-8
2018,20180501,9,NC,32,13,19,0,0.406,9.5,3승0무7패,2패,7-0-11,6-0-8
2018,20180501,10,삼성,32,11,21,0,0.344,11.5,3승0무7패,1패,3-0-10,8-0-11
2018,20180527,1,두산,51,33,18,0,0.647,0,6승0무4패,2승,17-0-7,16-0-11
2018,20180527,2,SK,51,30,21,0,0.588,3,4승0무6패,1패,16-0-9,14-0-12
2018,20180527,3,한화,51,29,22,0,0.569,4,6승0무4패,1승,15-0-10,14-0-12
2018,20180527,4,KIA,51,26,25,0,0.510,7,6승0무4패,1승,17-0-9,9-0-16
2018,20180527,5,LG,54,27,27,0,0.500,7.5,6승0무4패,1패,17-0-10,10-0-17
2018,20180527,6,넥센,54,26,28,0,0.481,8.5,5승0무5패,1패,13-0-16,13-0-12
2018,20180527,7,KT,52,24,28,0,0.462,9.5,6승0무4패,1승,11-0-14,13-0-14
2018,20180527,8,롯데,50,23,27,0,0.460,9.5,3승0무7패,1승,14-0-12,9-0-15
2018,20180527,9,삼성,53,23,30,0,0.434,11,6승0무4패,2패,10-0-15,13-0-15
2018,20180527,10,NC,53,19,34,0,0.358,15,2승0무8패,1패,10-0-18,9-0-16
2018,20180609,1,두산,61,41,20,0,0.672,0,8승0무2패,4승,21-0-7,20-0-13
2018,20180609,2,SK,61,35,26,0,0.574,6,5승0무5패,1승,20-0-11,15-0-15
2018,20180609,3,LG,65,37,28,0,0.569,6,9승0무1패,3승,22-0-11,15-0-17
2018,20180609,4,한화,62,35,27,0,0.565,6.5,5승0무5패,1패,18-0-12,17-0-15
2018,20180609,5,KIA,62,32,30,0,0.516,9.5,6승0무4패,1승,19-0-13,13-0-17
2018,20180609,6,넥센,65,30,35,0,0.462,13,3승0무7패,1패,14-0-18,16-0-17
2018,20180609,7,삼성,64,29,35,0,0.453,13.5,6승0무4패,2패,12-0-18,17-0-17
2018,20180609,8,롯데,61,27,34,0,0.443,14,4승0무6패,1패,16-0-18,11-0-16
2018,20180609,9,KT,63,27,36,0,0.429,15,2승0무8패,1승,12-0-18,15-0-18
2018,20180609,10,NC,64,21,43,0,0.328,21.5,2승0무8패,2패,11-0-23,10-0-20
2018,20180622,1,두산,72,48,24,0,0.667,0,6승0무4패,1패,26-0-9,22-0-15
2018,20180622,2,한화,73,42,31,0,0.575,6.5,6승0무4패,3승,22-0-15,20-0-16
2018,20180622,3,LG,76,42,34,0,0.553,8,5승0무5패,1승,26-0-11,16-0-23
2018,20180622,4,SK,72,39,32,1,0.549,8.5,4승1무5패,2승,20-0-14,19-1-18
2018,20180622,5,KIA,71,35,36,0,0.493,12.5,4승0무6패,1승,21-0-16,14-0-20
2018,20180622,6,넥센,76,37,39,0,0.487,13,6승0무4패,2패,18-0-21,19-0-18
2018,20180622,7,롯데,71,33,37,1,0.471,14,6승1무3패,1패,17-0-20,16-1-17
2018,20180622,8,삼성,75,34,40,1,0.459,15,4승1무5패,1승,15-1-19,19-0-21
2018,20180622,9,KT,74,28,45,1,0.384,20.5,1승1무8패,3패,12-1-22,16-0-23
2018,20180622,10,NC,74,27,47,0,0.365,22,6승0무4패,1패,16-0-25,11-0-22
2018,20180705,1,두산,81,55,26,0,0.679,0,7승0무3패,3승,27-0-10,28-0-16
2018,20180705,2,한화,83,49,34,0,0.590,7,7승0무3패,1승,26-0-16,23-0-18
2018,20180705,3,SK,80,44,35,1,0.557,10,7승0무3패,2패,23-0-14,21-1-21
2018,20180705,4,LG,84,45,38,1,0.542,11,4승1무5패,1패,29-1-13,16-0-25
2018,20180705,5,넥센,86,43,43,0,0.500,14.5,6승0무4패,2승,21-0-23,22-0-20
2018,20180705,6,KIA,79,39,40,0,0.494,15,5승0무5패,1패,23-0-17,16-0-23
2018,20180705,7,롯데,80,35,43,2,0.449,18.5,2승1무7패,4패,19-0-23,16-2-20
2018,20180705,8,삼성,84,35,47,2,0.427,20.5,2승1무7패,5패,15-1-23,20-1-24
2018,20180705,9,KT,81,32,47,2,0.405,22,4승2무4패,3승,16-2-23,16-0-24
2018,20180705,10,NC,84,30,54,0,0.357,26.5,3승0무7패,1승,17-0-29,13-0-25
2018,20180718,1,두산,89,59,30,0,0.663,0,6승0무4패,1승,30-0-12,29-0-18
2018,20180718,2,한화,91,53,38,0,0.582,7,5승0무5패,1패,28-0-17,25-0-21
2018,20180718,3,SK,88,49,38,1,0.563,9,5승0무5패,1패,26-0-16,23-1-22
2018,20180718,4,LG,92,50,41,1,0.549,10,6승0무4패,2승,30-1-15,20-0-26
2018,20180718,5,넥센,94,46,48,0,0.489,15.5,5승0무5패,3패,23-0-26,23-0-22
2018,20180718,6,KIA,87,41,46,0,0.471,17,3승0무7패,1패,25-0-20,16-0-26
2018,20180718,7,삼성,92,40,50,2,0.444,19.5,5승1무4패,1승,18-1-23,22-1-27
2018,20180718,8,롯데,88,38,48,2,0.442,19.5,3승0무7패,1패,21-0-24,17-2-24
2018,20180718,9,KT,89,36,51,2,0.414,22,5승1무4패,1승,19-2-25,17-0-26
2018,20180718,10,NC,92,35,57,0,0.380,25.5,6승0무4패,1승,20-0-29,15-0-28
2018,20180731,1,두산,100,66,34,0,0.660,0,6승0무4패,3승,34-0-13,32-0-21
2018,20180731,2,SK,99,56,42,1,0.571,9,6승0무4패,2패,30-0-17,26-1-25
2018,20180731,3,한화,102,57,45,0,0.559,10,4승0무6패,3패,30-0-19,27-0-26
2018,20180731,4,LG,103,53,49,1,0.520,14,2승0무8패,1패,31-1-20,22-0-29
2018,20180731,5,삼성,103,48,52,3,0.480,18,7승1무2패,3승,23-2-24,25-1-28
2018,20180731,6,넥센,105,50,55,0,0.476,18.5,4승0무6패,1승,24-0-32,26-0-23
2018,20180731,7,KIA,98,45,53,0,0.459,20,4승0무6패,1승,28-0-22,17-0-31
2018,20180731,8,롯데,99,43,54,2,0.443,21.5,5승0무5패,1패,23-0-28,20-2-26
2018,20180731,9,KT,100,43,55,2,0.439,22,6승0무4패,1승,22-2-26,21-0-29
2018,20180731,10,NC,103,40,62,1,0.392,27,5승1무4패,1승,23-0-32,17-1-30
2018,20180908,1,두산,118,77,41,0,0.653,0,7승0무3패,4승,41-0-17,36-0-24
2018,20180908,2,SK,117,64,52,1,0.552,12,3승0무7패,1패,33-0-24,31-1-28
2018,20180908,3,한화,119,65,54,0,0.546,12.5,5승0무5패,2패,36-0-23,29-0-31
2018,20180908,4,넥센,123,62,61,0,0.504,17.5,5승0무5패,4패,28-0-33,34-0-28
2018,20180908,5,LG,121,59,61,1,0.492,19,5승0무5패,1승,34-1-24,25-0-37
2018,20180908,6,KIA,115,55,60,0,0.478,20.5,7승0무3패,3승,35-0-25,20-0-35
2018,20180908,7,삼성,121,56,62,3,0.475,21,4승0무6패,3패,26-2-30,30-1-32
2018,20180908,8,롯데,115,52,61,2,0.460,22.5,5승0무5패,2패,29-0-30,23-2-31
2018,20180908,9,KT,118,50,66,2,0.431,26,5승0무5패,2승,27-2-32,23-0-34
2018,20180908,10,NC,121,49,71,1,0.408,29,4승0무6패,2승,26-0-36,23-1-35
2018,20180921,1,두산,129,84,45,0,0.651,0,7승0무3패,2승,44-0-18,40-0-27
2018,20180921,2,SK,128,71,56,1,0.559,12,6승0무4패,1승,37-0-25,34-1-31
2018,20180921,3,한화,130,70,60,0,0.538,14.5,5승0무5패,1패,37-0-26,33-0-34
2018,20180921,4,넥센,133,69,64,0,0.519,17,7승0무3패,1패,32-0-34,37-0-30
2018,20180921,5,KIA,125,61,64,0,0.488,21,6승0무4패,2승,39-0-26,22-0-38
2018,20180921,6,LG,132,63,68,1,0.481,22,3승0무7패,5패,36-1-29,27-0-39
2018,20180921,7,삼성,132,61,68,3,0.473,23,4승0무6패,1승,28-2-34,33-1-34
2018,20180921,8,롯데,124,55,67,2,0.451,25.5,3승0무7패,3승,30-0-35,25-2-32
2018,20180921,9,NC,131,55,75,1,0.423,29.5,6승0무4패,3패,31-0-37,24-1-38
2018,20180921,10,KT,128,52,74,2,0.413,30.5,2승0무8패,2패,29-2-34,23-0-40
2018,20181004,1,두산,137,89,48,0,0.650,0,7승0무3패,2승,48-0-18,41-0-30
2018,20181004,2,SK,138,76,61,1,0.555,13,5승0무5패,2패,41-0-27,35-1-34
2018,20181004,3,한화,140,75,65,0,0.536,15.5,5승0무5패,1패,42-0-29,33-0-36
2018,20181004,4,넥센,141,74,67,0,0.525,17,6승0무4패,3승,37-0-35,37-0-32
2018,20181004,5,KIA,136,67,69,0,0.493,21.5,5승0무5패,1승,41-0-27,26-0-42
2018,20181004,6,삼성,141,66,71,4,0.482,23,6승1무3패,1승,32-3-36,34-1-35
2018,20181004,7,롯데,135,63,70,2,0.474,24,7승0무3패,1승,32-0-35,31-2-35
2018,20181004,8,LG,142,66,75,1,0.468,25,3승0무7패,1패,39-1-32,27-0-43
2018,20181004,9,NC,140,57,82,1,0.410,33,2승0무8패,1승,32-0-38,25-1-44
2018,20181004,10,KT,138,55,80,3,0.407,33,3승1무6패,1승,30-2-37,25-1-43
2019,20190405,1,두산,12,9,3,0,0.750,0,8승0무2패,1패,6-0-3,3-0-0
2019,20190405,2,SK,12,8,4,0,0.667,1,6승0무4패,2승,6-0-3,2-0-1
2019,20190405,3,LG,12,7,5,0,0.583,2,5승0무5패,1승,2-0-1,5-0-4
2019,20190405,3,NC,12,7,5,0,0.583,2,6승0무4패,1승,5-0-3,2-0-2
2019,20190405,5,한화,12,6,6,0,0.500,3,5승0무5패,1패,4-0-2,2-0-4
2019,20190405,5,롯데,12,6,6,0,0.500,3,5승0무5패,1승,3-0-3,3-0-3
2019,20190405,7,키움,12,5,7,0,0.417,4,4승0무6패,1패,1-0-2,4-0-5
2019,20190405,7,KIA,12,5,7,0,0.417,4,5승0무5패,1승,3-0-3,2-0-4
2019,20190405,7,삼성,12,5,7,0,0.417,4,4승0무6패,1패,2-0-4,3-0-3
2019,20190405,10,KT,12,2,10,0,0.167,7,2승0무8패,5패,2-0-2,0-0-8
2019,20190418,1,두산,22,14,8,0,0.636,0,5승0무5패,1패,8-0-6,6-0-2
2019,20190418,2,SK,22,13,8,1,0.619,0.5,5승1무4패,1승,8-1-5,5-0-3
2019,20190418,3,LG,22,13,9,0,0.591,1,6승0무4패,3승,5-0-3,8-0-6
2019,20190418,3,NC,22,13,9,0,0.591,1,6승0무4패,3패,8-0-6,5-0-3
2019,20190418,5,키움,22,12,10,0,0.545,2,7승0무3패,1패,5-0-4,7-0-6
2019,20190418,6,롯데,22,10,12,0,0.455,4,4승0무6패,3승,7-0-6,3-0-6
2019,20190418,7,한화,22,9,13,0,0.409,5,3승0무7패,1패,4-0-4,5-0-9
2019,20190418,7,삼성,22,9,13,0,0.409,5,4승0무6패,1승,5-0-7,4-0-6
2019,20190418,9,KIA,21,8,12,1,0.400,5,4승1무5패,3패,4-0-5,4-1-7
2019,20190418,10,KT,23,8,15,0,0.348,6.5,5승0무5패,1승,6-0-3,2-0-12
2019,20190501,1,SK,32,21,10,1,0.677,0,8승0무2패,1승,11-1-7,10-0-3
2019,20190501,2,LG,31,20,11,0,0.645,1,8승0무2패,7승,10-0-5,10-0-6
2019,20190501,3,두산,33,21,12,0,0.636,1,6승0무4패,2패,11-0-6,10-0-6
2019,20190501,4,NC,31,19,12,0,0.613,2,6승0무4패,1승,10-0-6,9-0-6
2019,20190501,5,키움,33,19,14,0,0.576,3,6승0무4패,1패,9-0-6,10-0-8
2019,20190501,6,한화,30,14,16,0,0.467,6.5,6승0무4패,2승,9-0-5,5-0-11
2019,20190501,7,롯데,31,12,19,0,0.387,9,3승0무7패,1패,9-0-9,3-0-10
2019,20190501,8,삼성,31,11,20,0,0.355,10,3승0무7패,1승,5-0-11,6-0-9
2019,20190501,9,KIA,31,10,20,1,0.333,10.5,2승0무8패,1패,5-0-9,5-1-11
2019,20190501,10,KT,33,10,23,0,0.303,12,2승0무8패,7패,6-0-8,4-0-15
2019,20190514,1,SK,43,29,13,1,0.690,0,8승0무2패,1패,13-1-9,16-0-4
2019,20190514,2,두산,44,29,15,0,0.659,1,7승0무3패,1패,16-0-8,13-0-7
2019,20190514,3,LG,42,24,18,0,0.571,5,3승0무7패,1패,13-0-6,11-0-12
2019,20190514,3,NC,42,24,18,0,0.571,5,4승0무6패,1승,14-0-9,10-0-9
2019,20190514,5,키움,44,25,19,0,0.568,5,5승0무5패,2패,13-0-8,12-0-11
2019,20190514,6,한화,41,19,22,0,0.463,9.5,5승0무5패,1승,12-0-7,7-0-15
2019,20190514,7,삼성,42,17,25,0,0.405,12,6승0무4패,1승,9-0-13,8-0-12
2019,20190514,8,롯데,42,16,26,0,0.381,13,4승0무6패,2승,10-0-13,6-0-13
2019,20190514,9,KT,44,16,28,0,0.364,14,6승0무4패,2승,10-0-10,6-0-18
2019,20190514,10,KIA,42,13,28,1,0.317,15.5,2승0무8패,4패,6-0-13,7-1-15
2019,20190609,1,SK,65,42,22,1,0.656,0,7승0무3패,1패,19-1-14,23-0-8
2019,20190609,2,두산,66,41,25,0,0.621,2,4승0무6패,2패,23-0-12,18-0-13
2019,20190609,3,LG,64,37,27,0,0.578,5,8승0무2패,2승,19-0-11,18-0-16
2019,20190609,4,NC,64,35,29,0,0.547,7,4승0무6패,3승,20-0-14,15-0-15
2019,20190609,5,키움,67,36,31,0,0.537,7.5,5승0무5패,2승,19-0-14,17-0-17
2019,20190609,6,삼성,64,29,35,0,0.453,13,6승0무4패,1승,17-0-14,12-0-21
2019,20190609,7,한화,64,28,36,0,0.438,14,4승0무6패,2패,17-0-13,11-0-23
2019,20190609,8,KT,66,28,38,0,0.424,15,5승0무5패,3승,19-0-12,9-0-26
2019,20190609,9,KIA,65,25,39,1,0.391,17,3승0무7패,3패,14-0-19,11-1-20
2019,20190609,10,롯데,65,23,42,0,0.354,19.5,4승0무6패,5패,15-0-19,8-0-23
2019,20190622,1,SK,76,50,25,1,0.667,0,7승0무3패,2승,24-1-14,26-0-11
2019,20190622,2,두산,77,48,29,0,0.623,3,7승0무3패,2패,28-0-13,20-0-16
2019,20190622,3,LG,75,43,31,1,0.581,6.5,6승0무4패,1패,22-1-12,21-0-19
2019,20190622,4,키움,78,45,33,0,0.577,6.5,8승0무2패,1패,25-0-14,20-0-19
2019,20190622,5,NC,75,37,38,0,0.493,13,2승0무8패,1승,21-0-16,16-0-22
2019,20190622,6,삼성,75,32,43,0,0.427,18,3승0무7패,1패,19-0-18,13-0-25
2019,20190622,7,KIA,75,31,43,1,0.419,18.5,6승0무4패,1승,19-0-20,12-1-23
